"trade_id","edge_id","symbol","timeframe","pnl","loss_reason","what_was_not_analyzed","lesson_learned"
"NZDUSD_M15_SMA_CROSS_13,55_3166_3170","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00013","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_3170_3176","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00056","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_3394_3425","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.0012","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_3691_3709","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00049","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_3709_3770","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00026","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_3770_3783","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00182","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_3866_3935","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00022","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_3985_4010","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00347","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4129_4162","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00103","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4162_4213","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.0003","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4213_4257","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.0003","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4257_4274","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00065","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4275_4276","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.0006","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4276_4301","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00175","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4301_4320","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.0018","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4320_4412","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00064","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4412_4459","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-9e-05","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4459_4475","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00215","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_SMA_CROSS_13,55_4835_4857","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","-0.00323","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_156_162","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-1.299","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_218_222","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.997","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_222_224","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.693","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_224_235","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.646","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_235_238","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-1.143","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_238_250","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.75","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_250_252","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.361","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_252_254","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.62","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_254_259","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.585","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_259_267","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.994","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_317_324","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.887","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_324_352","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.096","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_352_356","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-1.731","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_488_502","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-5.244","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_630_652","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-2.337","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_652_673","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-2.664","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_736_748","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-4.259","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_868_907","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.23","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_907_913","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-3.817","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_1097_1106","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-3.994","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_1213_1218","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-2.973","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_1218_1239","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-0.624","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_1239_1248","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-1.709","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_1248_1252","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-2.63","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_1303_1306","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-1.413","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_1396_1419","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-3.74","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_D1_EMA_CROSS_9,34_1464_1476","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","-2.256","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"GER40_H4_SMA_CROSS_13,55_106_113","GER40_H4_SMA_CROSS_13,55","GER40","H4","-208.4","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
